czone,china_exposure,working_age_25_64_cz,pop2000_cz,gpt_exposure,china_above_average_mass,gpt_above_average_mass,china_exposure_z,gpt_exposure_z,china_pctile,gpt_pctile,adult25p_1990,hs_less_1990,ba_plus_1990,hs_less_share_1990,ba_share_1990,adult25p_2024,hs_less_2024,ba_plus_2024,hs_less_share_2024,ba_share_2024
30907,0.0173005895568945,553.0,1426,0.2495596431194191,0.0,0.0,-0.14896603958608287,-3.66795637013832,0.5381414701803051,0.004160887656033287,1088,770,118,0.7077205882352942,0.10845588235294118,903,453,174,0.5016611295681063,0.19269102990033224
30908,0.0024554607282444,21559.0,52751,0.2729714221582391,0.0,0.0,-0.8869999309238454,-2.5136110108369354,0.13453536754507628,0.009708737864077669,30360,20557,3706,0.6771080368906456,0.12206851119894598,28256,16247,4320,0.5749929218573047,0.15288788221970556
31001,0.0015561988317658,22836.0,52031,0.3068016851510764,0.0,0.0,-0.9317072395939465,-0.8455700206595647,0.10679611650485436,0.15811373092926492,24405,13721,3415,0.562220856381889,0.13993034214300348,28931,14917,5545,0.5156060972659086,0.19166292212505617
31002,0.0007271601548701,6916.0,15778,0.3254199588669043,0.0,0.0,-0.9729233615852894,0.07242590892922209,0.06657420249653259,0.5533980582524272,8677,4989,1244,0.5749683070185548,0.14336752333755906,9181,5002,2133,0.5448208256181244,0.2323276331554297
31003,0.000866704034637,3736.0,9185,0.312630389677039,0.0,0.0,-0.965985859473622,-0.5581788741291218,0.07489597780859916,0.2801664355062413,6256,3596,875,0.5748081841432225,0.13986572890025575,5484,1938,1463,0.3533916849015317,0.26677607585703866
31004,0.0053478035874512,14446.0,32998,0.3270810778696276,0.0,0.0,-0.7432054862879955,0.15432933920086042,0.2260748959778086,0.5908460471567267,17612,10305,2349,0.5851124233477175,0.13337497161026574,18463,9828,2837,0.5323078589611656,0.15365866868872882
31005,0.0019633210835051,8459.0,17432,0.2808858813416789,0.0,0.0,-0.9114669289055367,-2.1233792725894847,0.12205270457697642,0.020804438280166437,11314,6788,1639,0.5999646455718579,0.14486476931235637,10867,5484,2772,0.5046470967148247,0.2550841998711696
31006,0.00172599241483,13409.0,29937,0.301339988102149,0.0,0.0,-0.9232658565463837,-1.1148654309692798,0.11234396671289876,0.10540915395284327,16256,9787,2449,0.602054625984252,0.15065206692913385,17481,9500,4071,0.5434471712144614,0.23288141410674446
31007,0.0011875996475785,16925.0,31880,0.2596084436739354,0.0,0.0,-0.9500323544103746,-3.1724884149941612,0.08737864077669903,0.005547850208044383,16109,10716,1822,0.665218201005649,0.11310447575889254,20966,12975,2896,0.6188591052179719,0.1381283983592483
31101,0.0172445519239698,84782.0,165277,0.3017624665067778,0.0,0.0,-0.1517519818817776,-1.094034635283927,0.5353675450762829,0.10679611650485436,94903,62255,11072,0.655985585281814,0.11666649104875504,117978,56578,23141,0.4795639865059587,0.19614673922256692
31102,0.0111620325328347,21292.0,42194,0.292613866863148,0.0,0.0,-0.45414783894656535,-1.5451171235142889,0.3855755894590846,0.05131761442441054,26266,19500,2566,0.7424046295591259,0.09769283484352395,32936,15742,8386,0.4779572504250668,0.25461501093028904
31103,0.0163017928736959,9555.0,18628,0.2858000291915898,0.0,0.0,-0.19862177590638158,-1.8810814208944244,0.5034674063800277,0.02912621359223301,10841,8243,918,0.7603542108661563,0.08467853519048059,13151,8362,1568,0.6358451828758269,0.11923047676982738
31201,0.030415200672082,1408261.0,1298076,0.3783516155327626,13356.485030017742,45325.66729847229,0.5030341947293938,2.6822836276037862,0.7877947295423023,0.9958391123439667,534267,224386,158581,0.41998850761884976,0.2968197549165492,1710535,433541,860668,0.2534534516978606,0.5031571993557571
31202,0.0281137672846343,35034.0,51191,0.3073706193731704,251.64741548063944,0.0,0.38861714532564495,-0.8175180482770753,0.7628294036061026,0.17059639389736478,24908,15551,3419,0.6243375622290027,0.1372651356993737,55759,21737,16591,0.38983841173622197,0.29754837784034865
31301,0.0146434006551439,1395514.0,1724863,0.3492368310657429,0.0,4285.308649041136,-0.28106967356692975,1.2467448639397083,0.4646324549237171,0.8904299583911235,853040,456922,160337,0.5356395948607334,0.18795953296445653,1768528,667984,570567,0.37770620538662664,0.32262254258909107
31302,0.0030507417523382,25728.0,47805,0.3104100747532407,0.0,0.0,-0.8574052015198416,-0.6676541183736692,0.1553398058252427,0.22052704576976423,22259,14087,2531,0.6328676041151894,0.11370681522080955,31946,18647,4498,0.583703750078257,0.14080010016903524
31303,0.0077089844965922,36359.0,64467,0.3037173451322011,0.0,0.0,-0.6258180553912959,-0.9976470405815718,0.29542302357836336,0.12066574202496533,37567,20797,7205,0.5535975723374238,0.19179066734101738,60204,23065,20070,0.3831140787987509,0.33336655371736096
31304,2.7943491964776968e-08,1571.0,3738,0.3581581326040416,0.0,18.839551279929033,-1.0090731465871374,1.6866201511866743,0.004160887656033287,0.9500693481276006,2402,1571,311,0.6540383014154871,0.12947543713572024,2963,1008,1151,0.34019574755315557,0.3884576442794465
31401,0.0114521888792112,188651.0,262282,0.306960952835041,0.0,0.0,-0.4397225537311679,-0.8377171397842441,0.39805825242718446,0.1636615811373093,150449,83299,26385,0.5536693497464257,0.17537504403485565,227397,105638,54487,0.4645531823199075,0.23961178027854368
31402,0.0001374930380939,15738.0,31286,0.2781455199275544,0.0,0.0,-1.0022389924438349,-2.2584960219812333,0.024965325936199722,0.013869625520110958,21757,15846,1928,0.7283173231603621,0.08861515833984465,19803,12646,1976,0.6385901126092006,0.09978286118264909
31403,0.0001617601182819,9799.0,20908,0.2812747962072638,0.0,0.0,-1.001032540965422,-2.1042033667556375,0.02912621359223301,0.022191400832177532,10976,7524,1406,0.6854956268221575,0.12809766763848396,12379,7212,1671,0.5825995637773649,0.13498667097503836
31404,0.0002856712579681,8354.0,18377,0.3299964922605876,0.0,0.0,-0.9948722292794627,0.29807728193792643,0.04022191400832178,0.6629680998613038,10447,6006,2261,0.574901885708816,0.21642576816310902,12658,4408,4926,0.3482382682888292,0.3891610048980882
31501,0.0067956841003793,8295.0,21848,0.3147345217197673,0.0,0.0,-0.6712232959356866,-0.45443216377219803,0.2635228848821082,0.3245492371705964,12031,9527,881,0.7918709999168814,0.07322749563627297,11130,7009,1165,0.6297394429469901,0.10467205750224619
31502,0.0112970614928169,12671.0,22118,0.2793034617227859,0.0,0.0,-0.44743479859984736,-2.2014023369840245,0.39389736477115117,0.016643550624133148,10640,8202,906,0.7708646616541354,0.08515037593984963,16070,11119,1914,0.6919103920348475,0.11910392034847542
31503,0.007647606569245,134885.0,210580,0.3413661294161502,0.0,0.0,-0.6288694934141763,0.85867064247247,0.29403606102635227,0.8141470180305131,76270,52882,8260,0.6933525632620952,0.10829946243608234,165029,86029,34603,0.5212962570214932,0.20967829896563633
31600,0.0166437059201581,647681.0,978369,0.3375296773333237,0.0,0.0,-0.18162337736822662,0.6695098507765593,0.5201109570041609,0.7697642163661581,368075,267084,41707,0.7256238538341371,0.11331114582625823,823621,457864,170174,0.5559158884972578,0.20661687839431
31700,0.0055239016409391,268824.0,503493,0.325071531630913,0.0,0.0,-0.7344506729635161,0.05524629339236715,0.2274618585298197,0.5436893203883495,276772,165075,41712,0.5964295521223245,0.15070888673709767,358583,165706,79562,0.4621133740305592,0.221878895541618
31800,0.0095041555969998,137854.0,208437,0.3200822039374567,0.0,0.0,-0.536570119038332,-0.19075838909781445,0.3536754507628294,0.44521497919556174,87577,46125,23178,0.5266793792890827,0.26465852906585063,176137,65034,65574,0.3692239563521577,0.3722897517273486
31900,0.0092817595780336,245717.0,320912,0.3009034977706328,0.0,0.0,-0.5476266616382776,-1.1363871012246753,0.34674063800277394,0.10263522884882108,164898,93986,23572,0.5699644628800834,0.14294897451758057,310137,115519,96714,0.37247732453722066,0.31184283074899155
32000,0.0174559036610548,3727409.0,4504013,0.3426507072207087,0.0,0.0,-0.14124451193912563,0.9220082651663661,0.5436893203883495,0.8335644937586685,2195569,1081394,535637,0.49253473700894845,0.24396272674646072,4604196,1733434,1664400,0.3764900538552225,0.3614963394260366
32100,0.0069384601500309,262721.0,497770,0.3152905128892243,0.0,0.0,-0.6641251046885457,-0.42701836385502756,0.27045769764216365,0.33980582524271846,288686,183318,36228,0.6350082788912521,0.12549274990820478,350354,172476,63581,0.4922906545950667,0.1814764495339
32201,0.0256584723024487,110632.0,191792,0.3282422121885048,523.0297568197078,0.0,0.2665507805941172,0.21158043533921858,0.7142857142857143,0.6144244105409153,103507,64892,14516,0.6269334441148908,0.14024172278203406,147299,74706,27795,0.5071724858960346,0.18869781872246247
32202,0.0181975025939716,47704.0,103842,0.3080817226768651,0.0,0.0,-0.10437550577622748,-0.7824562617617151,0.5644937586685159,0.17753120665742025,56453,36691,8315,0.6499388872159141,0.1472906665721928,67575,32359,15055,0.47886052534221235,0.22278949315575286
32301,0.0059912300870441,62373.0,113973,0.3310178171050771,0.0,0.0,-0.7112171776134413,0.34843490715815456,0.24133148404993066,0.6851595006934813,65779,37405,10912,0.5686465285273415,0.16588880949847215,84658,35375,21397,0.41785773346878025,0.2527463441139644
32302,0.0186546176335569,10322.0,23666,0.3176463126223857,0.0,0.0,-0.0816497756496515,-0.3108628813985615,0.5769764216366158,0.3841886269070735,15223,10602,1751,0.6964461669841687,0.11502331997635157,14872,7467,2967,0.5020844540075309,0.1995024206562668
32303,0.0071832792836019,2862.0,6828,0.3339416940532152,0.0,0.0,-0.6519537843915716,0.49260010625109985,0.27461858529819694,0.7295423023578363,4422,3087,532,0.6981004070556309,0.12030755314337403,4886,2228,1277,0.4559967253376995,0.26135898485468684
32304,0.0028493535735742,14578.0,35212,0.3120731979258842,0.0,0.0,-0.8674173275820803,-0.5856518701419413,0.14979195561719832,0.260748959778086,18801,12174,2663,0.6475187490027127,0.1416414020530823,20607,9543,4116,0.46309506478381135,0.1997379531227253
32305,0.0164918242038072,24490.0,49316,0.3357739779233394,0.0,0.0,-0.18917426193348422,0.5829430220497465,0.5104022191400832,0.7545076282940361,24522,16170,3145,0.6594078786395889,0.12825218171437894,32290,17026,7031,0.5272839888510374,0.21774543202229793
32306,0.0214180886330945,26814.0,47297,0.3285608736277793,13.065651980474874,0.0,0.055737732328832626,0.2272924131861342,0.6463245492371706,0.6296809986130375,18537,14862,1357,0.8017478556400712,0.07320494146841452,33789,20750,4822,0.6141051821598745,0.14270916570481518
32401,0.002480337683667,26395.0,54073,0.3027039020060172,0.0,0.0,-0.885763159156682,-1.0476160483911225,0.13592233009708737,0.11234396671289876,33266,22184,3666,0.6668670714843985,0.11020260927072686,33018,17856,5107,0.5407959294930038,0.15467320855291053
32402,0.0050870670185547,8563.0,20146,0.2969645020082925,0.0,0.0,-0.7561681507941708,-1.3306039298999268,0.21497919556171982,0.07628294036061026,13759,9522,1631,0.692056108728832,0.11854059161276255,12147,5968,1979,0.49131472791635794,0.16292088581542769
32403,0.0021937960301232,13513.0,26918,0.2939942336749743,0.0,0.0,-0.9000087378940756,-1.4770565109173899,0.12343966712898752,0.05825242718446602,17362,11672,1774,0.6722727796336827,0.10217716852897131,17668,9064,2286,0.5130178854426081,0.12938646139913967
32501,0.0044299204682905,101114.0,191518,0.3280714264095706,0.0,0.0,-0.7888385594695514,0.20315964121586416,0.1900138696255201,0.6130374479889042,110641,64394,19141,0.5820084778698674,0.17300096709176527,135658,58682,35021,0.43257308820710905,0.2581565407126745
32502,3.451931449660606e-05,4220.0,9592,0.3463122346168826,0.0,0.616870902400618,-1.0073583887663093,1.1025441890156322,0.015256588072122053,0.869625520110957,5584,3998,589,0.7159742120343839,0.10547994269340974,5691,3238,759,0.5689685468283254,0.13336847654190828
32503,1.3808335368459268e-05,5714.0,15157,0.2795916768972886,0.0,0.0,-1.0083880466895103,-2.1871915481065227,0.011095700416088766,0.018030513176144243,11333,8179,1164,0.721697696991088,0.10270890320303538,8438,4277,1631,0.5068736667456744,0.19329224934818678
32601,0.0219310873997107,74003.0,151524,0.3143509185895768,74.02287352999672,0.0,0.0812417532334229,-0.47334616823186015,0.6574202496532594,0.31484049930651875,87323,50344,13850,0.5765262302028102,0.15860655268371449,98396,43041,24476,0.43742631814301397,0.2487499491849262
32602,0.0133358179233078,14129.0,28556,0.3298967081439728,0.0,0.0,-0.34607688118109314,0.2931573084598217,0.43134535367545074,0.6588072122052705,18054,12014,2063,0.6654481001440125,0.11426830619253352,19887,9470,4167,0.47619047619047616,0.20953386634484839
32603,0.0023583355249403,1606.0,4093,0.2658437616667051,0.0,0.0,-0.8918285647854226,-2.8650487122365305,0.1289875173370319,0.008321775312066574,3137,2141,323,0.6824992030602487,0.10296461587503984,2556,1215,647,0.4753521126760563,0.2531298904538341
32604,0.0072724426722974,8355.0,21022,0.2992880426822601,0.0,0.0,-0.6475209766009917,-1.2160390183784606,0.2787794729542302,0.09153952843273232,14622,9744,1773,0.6663931062782109,0.1212556421830119,11929,6005,2072,0.5033950876016431,0.17369435828652863
32701,0.0399414799273145,27653.0,58246,0.316145486182472,525.7018107880756,0.0,0.9766385015603747,-0.3848628979354716,0.8737864077669902,0.3509015256588072,35477,23768,4474,0.669955182230741,0.1261098740028751,40219,18671,8334,0.4642333225589895,0.20721549516397722
32702,0.0143496447973898,29567.0,55256,0.297934086380778,0.0,0.0,-0.29567391050579067,-1.2827974296346567,0.4549237170596394,0.08321775312066575,31187,19820,4872,0.635521210760894,0.15621893737775355,41497,17553,11953,0.42299443333253006,0.2880449189098007
32801,0.0144057277885455,159030.0,281618,0.3234143115435027,0.0,0.0,-0.2928857132002462,-0.026464896264390896,0.4590846047156727,0.5090152565880721,152969,91601,22765,0.5988206760846969,0.1488210029483098,215547,87311,56855,0.40506710833368126,0.2637707785309005
32802,0.0135897034557315,54470.0,100377,0.3099688186399721,0.0,0.0,-0.33345481978898184,-0.6894107711154509,0.435506241331484,0.20804438280166435,58245,38683,6538,0.6641428448793888,0.11224997853893039,76288,37529,13751,0.4919384437919463,0.18025115352348994
32900,0.019364993467315,249427.0,330714,0.3269392924719154,0.0,0.0,-0.04633304334289171,0.1473384430543354,0.5922330097087378,0.5880721220527045,150192,78432,23347,0.522211569191435,0.15544769361883456,309958,112787,79477,0.36387833190303204,0.2564121590667123
33000,0.0187323453746196,1432180.0,1804370,0.3378781028662704,0.0,0.0,-0.07778549748382736,0.6866893823427961,0.5783633841886269,0.7766990291262136,899850,433016,195192,0.4812090904039562,0.21691615269211537,1793905,672255,595321,0.374743924566797,0.33185759558059097
33100,0.0227465661140634,2877229.0,3405666,0.3717270684576538,5224.320686612852,73544.884361977,0.12178373409486933,2.355652526184899,0.6754507628294036,0.984743411927878,1604464,715938,439052,0.44621630650485145,0.27364403314751845,3504064,1125901,1487600,0.3213129098098665,0.4245356249200928
33200,0.0166044687646144,112299.0,185835,0.3074670332479545,0.0,0.0,-0.1835740745245258,-0.8127642485446951,0.5131761442441054,0.17337031900138697,105267,68962,13725,0.6551150882992771,0.1303827410299524,153430,72163,33077,0.47033174737665384,0.21558365378348432
33300,0.0175665764539683,270238.0,434643,0.3215093741159712,0.0,0.0,-0.13574235207497326,-0.12039008134256611,0.5464632454923717,0.4798890429958391,238355,140575,32770,0.5897715592288812,0.1374840049505989,375629,162354,87406,0.4322190246226995,0.23269236400810375
33400,0.0196629938286515,159017.0,289849,0.30912932422418,0.0,0.0,-0.03151778853198166,-0.7308030327382098,0.6047156726768377,0.1941747572815534,170746,101038,23170,0.5917444625349935,0.13569864008527285,215795,93840,44551,0.4348571560972219,0.20645056650988206
33500,0.0154241185946324,118779.0,235988,0.3377694146121167,0.0,0.0,-0.24225584409002573,0.681330379868662,0.4812760055478502,0.7739251040221914,139700,90838,16203,0.6502362204724409,0.11598425196850394,163325,81775,32736,0.5006888106536048,0.2004347160569417
33601,0.0386718015338724,88521.0,171610,0.3292447233083427,1570.4495282138012,0.0,0.913515729351684,0.2610104276911045,0.8668515950069348,0.6407766990291263,100592,57416,16511,0.570780976618419,0.16413830125656115,116597,52858,26836,0.45333927974133126,0.2301602957194439
33602,0.0104528210151109,20271.0,48010,0.3411454401581088,0.0,0.0,-0.4894066866297924,0.8477892984940693,0.37309292649098474,0.8099861303744799,31539,18962,4348,0.6012238815434858,0.1378610609087162,27282,12229,5692,0.4482442636170369,0.20863573051829046
33603,0.0399676343885089,3255.0,9287,0.2763348669451439,61.96483457985902,0.0,0.9779387852422444,-2.3477724013663717,0.8751733703190014,0.012482662968099861,6643,4522,757,0.6807165437302424,0.11395453861207286,4656,2733,784,0.5869845360824743,0.16838487972508592
33700,0.0347353654655902,60844.0,117982,0.3031164490997854,839.9238343165898,0.0,0.7178136062505527,-1.0272749276930777,0.8335644937586685,0.11511789181692095,73412,49761,8514,0.6778319620770447,0.1159755898218275,83989,42852,16043,0.5102096703139697,0.19101310885949352
33801,0.0126620626381346,31423.0,60885,0.3163386618490733,0.0,0.0,-0.3795730024115194,-0.3753381440113307,0.4188626907073509,0.3578363384188627,38004,23627,5763,0.6216977160298915,0.15164193242816545,41768,21082,9365,0.5047404711741046,0.22421470982570388
33802,0.0162949449684601,42885.0,75666,0.3311527163615659,0.0,0.0,-0.19896222334924485,0.35508627399545656,0.5020804438280166,0.6879334257975035,45060,30475,5650,0.6763204616067465,0.1253883710608078,56651,28901,11669,0.5101586909321989,0.20598047695539354
33803,0.0169962743541789,770507.0,1154246,0.3457662273422307,0.0,0.0,-0.16409524027176378,1.0756226567991318,0.5312066574202496,0.8599167822468793,644765,320157,134521,0.4965483548269525,0.20863570448147775,996824,361827,333387,0.3629798239207724,0.33444921069316147
33901,0.0155958571773302,35588.0,69207,0.3334292183207527,0.0,0.0,-0.23371776429669494,0.4673318862434786,0.4868238557558946,0.7226074895977809,42616,28408,5765,0.6666040923596771,0.1352778299230336,48442,23673,11538,0.48868750258040544,0.2381817431154783
33902,0.0211126813728498,114746.0,178371,0.3199199988392722,20.867997117870217,0.0,0.04055423939166185,-0.19875610264336846,0.6338418862690708,0.44105409153952846,99294,60186,14007,0.606139343766995,0.14106592543356095,155737,67599,36869,0.43405870152885956,0.23673886102852887
34001,0.0350311853358378,103001.0,210357,0.3193427167901518,1452.3518484714646,0.0,0.7325204567261454,-0.2272196744763828,0.8377253814147018,0.42579750346740636,122862,84080,14783,0.6843450375217724,0.12032198727027071,150062,68367,32671,0.4555916887686423,0.21771667710679585
34002,0.0098545339925684,43072.0,97397,0.3288166475252259,0.0,0.0,-0.5191508609296982,0.23990364666216843,0.3606102635228849,0.636615811373093,58100,42856,5024,0.7376247848537005,0.08647160068846815,60879,33249,9301,0.5461489183462278,0.15277846219550256
34201,0.0005528541456747,11457.0,25840,0.340563270752352,0.0,0.0,-0.9815890824244217,0.8190847497817164,0.056865464632454926,0.8030513176144244,16061,8496,2745,0.5289832513542121,0.1709109021854181,15673,6577,3850,0.41963886939322403,0.24564537740062528
34202,0.0034076981011512,11940.0,24938,0.3379980831507449,0.0,0.0,-0.8396589167827402,0.692605151681007,0.16920943134535368,0.7780859916782247,14042,8188,2045,0.5831078193989461,0.14563452499643925,15973,7172,2998,0.4490077004945846,0.18769172979402743
34203,0.0038364123419916,48307.0,95101,0.3332747887281851,0.0,0.0,-0.8183451482670562,0.4597175531668004,0.18169209431345354,0.7184466019417476,58488,31336,10697,0.5357680207905895,0.18289221720694843,68307,26122,19154,0.38242054255054386,0.280410499655965
34204,0.0003039919066938,5786.0,12386,0.3109844175069062,0.0,0.0,-0.9939614079705384,-0.6393354719673946,0.044382801664355064,0.23300970873786409,8536,5110,1245,0.5986410496719775,0.14585285848172447,8843,3640,2145,0.41162501413547437,0.24256474047269028
34301,0.0028787898739513,19718.0,37247,0.3158146418371896,0.0,0.0,-0.8659538854277778,-0.40117556832222856,0.15117891816920942,0.34535367545076284,21392,11102,3766,0.518979057591623,0.17604712041884818,30029,9498,9736,0.316294248892737,0.3242199207432815
34302,0.0011396112584316,5685.0,13171,0.3072287175102736,0.0,0.0,-0.9524181240449744,-0.8245146868767965,0.08599167822468794,0.1678224687933426,8734,4998,1472,0.5722463934050835,0.16853675291962444,8766,3169,2165,0.3615103810175679,0.24697695642254164
34303,0.0194216189368621,18751.0,35804,0.3276762845782507,0.0,0.0,-0.04351787642039121,0.18367670749717332,0.5963938973647711,0.6047156726768377,20645,11619,3412,0.5627997093727295,0.16527004117219665,26654,10092,7064,0.37862984917835973,0.2650258872964658
34304,0.0006010086350638,25380.0,46306,0.3330971640657419,0.0,0.0,-0.9791950550232831,0.4509595598315312,0.059639389736477116,0.7142857142857143,25940,13996,4286,0.5395528141865844,0.16522744795682343,36766,13486,10390,0.36680628841864765,0.2825980525485503
34305,0.0023664729635615,6654.0,12895,0.3355411799601784,0.0,0.0,-0.8914240074683089,0.5714646440937557,0.130374479889043,0.7489597780859917,8638,4836,1355,0.5598518175503588,0.15686501504978004,9663,3518,2610,0.36406912966987476,0.27010245265445515
34306,0.0001697405823506,483.0,1279,0.3437077269697449,0.0,0.0,-1.000635787726074,0.9741258697263042,0.033287101248266296,0.8446601941747572,1026,675,90,0.6578947368421053,0.08771929824561403,772,299,162,0.3873056994818653,0.20984455958549222
34307,0.0009785764155402,4987.0,12102,0.3239670577665531,0.0,0.0,-0.9604240614209258,0.0007889077456166184,0.08044382801664356,0.5242718446601942,7837,4564,1076,0.5823657011611586,0.13729743524307772,7132,3164,1657,0.44363432417274257,0.2323331463825014
34308,0.0038105929086095,98452.0,152638,0.3305771508025433,0.0,0.0,-0.819628775853659,0.3267073357298176,0.18030513176144244,0.6796116504854369,86238,43356,17901,0.5027482084463926,0.20757670632435818,136529,46645,45986,0.341649026946656,0.33682221359564635
34309,0.0008520305088062,1756.0,4191,0.3103574193154456,0.0,0.0,-0.9667153620258432,-0.6702503567953612,0.07212205270457697,0.21636615811373092,2728,1746,336,0.6400293255131965,0.12316715542521994,3049,1257,814,0.4122663168251886,0.26697277795998686
34401,0.0004669711004523,4548.0,9202,0.346172047369904,0.0,0.027245667119920602,-0.9858588061026088,1.095632091574653,0.05131761442441054,0.8668515950069348,5131,2498,1057,0.48684466965503803,0.20600272851296045,6862,2204,2585,0.3211891576799767,0.3767123287671233
34402,0.0080611901178048,79705.0,93985,0.3333780033331844,0.0,0.0,-0.6083079557367275,0.4648066709179759,0.30235783633841884,0.7198335644937587,45644,19018,13084,0.41665936377179913,0.2866532293401104,104728,23556,52483,0.22492552135054616,0.5011362768314109
34403,0.0013138932412481,47983.0,70150,0.3572707949460175,0.0,532.8386563178769,-0.9437535976907212,1.642868922116253,0.09431345353675451,0.941747572815534,37674,17860,9815,0.47406699580612627,0.26052449965493446,67569,19967,27153,0.29550533528689193,0.4018558806553301
34404,0.0019285288772789,28641.0,54033,0.3261950662634246,0.0,0.0,-0.9131966429178389,0.11064349267840219,0.12066574202496533,0.5714285714285714,35635,21729,5861,0.6097656798091764,0.1644731303493756,40695,16748,10771,0.41154933038456815,0.26467625015358154
34501,0.0073317913115356,6118.0,9871,0.297406018776797,0.0,0.0,-0.6445704257726259,-1.3088344252445208,0.2801664355062413,0.07905686546463246,4986,3182,662,0.6381869233854793,0.1327717609306057,9211,4089,2215,0.4439257409618934,0.24047334708500706
34502,0.001460312503454,9921.0,18837,0.3210055338553479,0.0,0.0,-0.9364742820916494,-0.14523251923313812,0.09847434119278779,0.4646324549237171,11218,7455,1407,0.6645569620253164,0.12542342663576395,16303,7778,3089,0.4770901061154389,0.18947432987793658
34503,0.008689363605146,76956.0,111205,0.3186703287676962,0.0,0.0,-0.5770779591062574,-0.2603725584193109,0.3287101248266297,0.4133148404993065,57570,31482,9559,0.5468473163105785,0.16604134097620288,112586,37034,38973,0.32893965501927414,0.34616204501447784
34504,0.0089048267160242,87560.0,135756,0.3468095597108586,0.0,56.34512556365542,-0.5663660899135642,1.1270653889356979,0.33703190013869627,0.8737864077669902,67076,31572,16690,0.47068996362335264,0.2488222314985986,122259,33703,50560,0.27566886691368325,0.41354828683368916
34601,0.000604579626112,32036.0,46229,0.2870626401382575,0.0,0.0,-0.979017521203964,-1.8188269000196011,0.06102635228848821,0.03467406380027739,24228,12996,3679,0.5364041604754829,0.1518491002146277,41405,16896,9554,0.4080666586161092,0.23074507909672745
34602,0.0003852565695849,7466.0,15639,0.2950615215842594,0.0,0.0,-0.9899212897557325,-1.424432622614032,0.047156726768377254,0.0651872399445215,10471,5946,1484,0.5678540731544265,0.14172476363289085,10234,4231,2492,0.41342583545045924,0.24350205198358413
34603,0.0050588592142778,48276.0,78585,0.3154851255779238,0.0,0.0,-0.7575705175770306,-0.41742275586261657,0.21359223300970873,0.34257975034674065,45179,21385,8683,0.4733393833418181,0.19219106221917262,64409,22543,17552,0.3499976711329162,0.27250850036485585
34604,0.0035962990405096,1227.0,2407,0.3151716454238883,0.0,0.0,-0.830282515486983,-0.43287926433401136,0.17475728155339806,0.33703190013869627,1760,1025,229,0.5823863636363636,0.13011363636363638,2008,766,389,0.38147410358565736,0.19372509960159362
34801,0.0016875210682982,20720.0,49495,0.3302234287728094,0.0,0.0,-0.9251784810788882,0.30926665414688764,0.10957004160887657,0.665742024965326,26418,16519,4099,0.6252933605874782,0.155159361041714,32548,13114,8778,0.4029126213592233,0.26969399041415754
34802,0.0063133430388532,122403.0,218804,0.3384479006631133,0.0,0.0,-0.6952031518668166,0.7147839342961155,0.2538141470180305,0.7850208044382802,112203,51170,32440,0.4560484122527918,0.2891188292648147,189042,56855,80849,0.3007532717597148,0.4276774473397446
34803,0.0003088420903587,4315.0,10965,0.309442761595074,0.0,0.0,-0.9937202783740744,-0.7153486337400309,0.04576976421636616,0.19833564493758668,7742,5432,806,0.701627486437613,0.10410746577111857,6772,3205,1395,0.47327229769639695,0.2059952746603662
34804,0.0035245017659839,2027.0,4174,0.3073221334710445,0.0,0.0,-0.8338519571885182,-0.8199087028282646,0.17198335644937587,0.16920943134535368,2720,1931,327,0.7099264705882353,0.12022058823529412,2943,1543,541,0.5242949371389738,0.18382602786272512
34805,0.0025106286056786,22490.0,46190,0.3251556175839072,0.0,0.0,-0.8842572290093271,0.05939225041085504,0.13730929264909847,0.5464632454923717,23831,14542,4139,0.6102135873442155,0.17368133943183248,32145,11826,10102,0.367895473635091,0.31426349354487476
34901,0.0131683610974473,491907.0,755244,0.3541973795649158,0.0,3950.6639473709392,-0.35440209103594983,1.4913305543357653,0.42995839112343964,0.9251040221914009,392747,190649,94380,0.4854244590028695,0.24030737344906516,668997,224476,234831,0.3355411160289209,0.3510195112982569
34902,0.0218738260819714,8168.0,21621,0.3643933186465956,7.702483075792642,148.8802757601004,0.07839497476204293,1.994053347983397,0.6546463245492372,0.9680998613037448,10336,6465,1796,0.625483746130031,0.17376160990712075,13358,6414,2931,0.4801617008534212,0.2194190747117832
35001,0.0180194534083335,2625961.0,3303211,0.3554207242764426,0.0,24302.396181670632,-0.1132273207279711,1.5516490072066593,0.5589459084604715,0.9334257975034674,1443371,655311,306064,0.45401424858889367,0.21204804585931128,3486432,1155473,1224376,0.33141991583372343,0.3511831006599297
35002,0.0010554649606566,24593.0,42036,0.3052882954197938,0.0,0.0,-0.9566015043514287,-0.9201894850848754,0.08183079056865465,0.13592233009708737,19656,12229,2180,0.6221509971509972,0.1109076109076109,31609,14579,5009,0.4612293966908159,0.15846752507197318
35100,0.0122244039722967,582029.0,999882,0.3394231005997461,0.0,0.0,-0.4013314480238376,0.7628673165703327,0.4119278779472954,0.7961165048543689,501912,231166,110352,0.46057077734742347,0.21986324295892506,851612,271106,301189,0.3183445043047773,0.3536692766189298
35201,0.0073645084246425,121419.0,187857,0.3216051087311553,0.0,0.0,-0.6429438761765711,-0.11566977330535931,0.2815533980582524,0.4812760055478502,95330,52249,16477,0.5480855973985105,0.1728417077520193,178505,64421,58278,0.360891851768858,0.3264782499089661
